# Intensity Error [0.5H,0,0] DeltaE
#  shape: 34x70
6.159583e-02 9.328533e-02 5.550000e-01 5.250000e+00
-7.991896e-02 7.410410e-02 5.550000e-01 5.350000e+00
-4.639216e-04 8.331550e-02 5.550000e-01 5.450000e+00
9.749373e-02 8.061778e-02 5.550000e-01 5.550000e+00
-3.769521e-02 8.174216e-02 5.550000e-01 5.650000e+00
-1.326815e-01 1.051066e-01 5.550000e-01 5.750000e+00
-1.297773e-01 9.878753e-02 5.550000e-01 5.850000e+00
1.073853e-01 9.756997e-02 5.550000e-01 5.950000e+00
-1.016159e-01 9.436095e-02 5.550000e-01 6.050000e+00
-3.157964e-02 9.946222e-02 5.550000e-01 6.150000e+00
4.859536e-02 1.281387e-01 5.550000e-01 6.250000e+00
-5.717426e-02 1.078144e-01 5.550000e-01 6.350000e+00
7.314405e-02 1.183197e-01 5.550000e-01 6.450000e+00
1.861309e-01 1.215467e-01 5.550000e-01 6.550000e+00
3.723937e-02 1.386852e-01 5.550000e-01 6.650000e+00
2.020678e-01 1.197099e-01 5.550000e-01 6.750000e+00
0.000000e+00 0.000000e+00 5.550000e-01 6.850000e+00
0.000000e+00 0.000000e+00 5.550000e-01 6.950000e+00
2.248752e+01 8.585687e-01 5.850000e-01 5.000000e-02
7.057033e+00 4.881458e-01 5.850000e-01 1.500000e-01
1.184913e+00 2.032113e-01 5.850000e-01 2.500000e-01
4.305355e-01 1.194092e-01 5.850000e-01 3.500000e-01
3.033232e-01 1.011079e-01 5.850000e-01 4.500000e-01
1.755552e-01 9.281252e-02 5.850000e-01 5.500000e-01
2.033044e-01 8.299880e-02 5.850000e-01 6.500000e-01
2.307564e-01 8.721781e-02 5.850000e-01 7.500000e-01
1.757278e-01 7.858794e-02 5.850000e-01 8.500000e-01
2.435473e-01 9.205245e-02 5.850000e-01 9.500000e-01
3.293689e-01 1.041559e-01 5.850000e-01 1.050000e+00
2.694656e-01 9.527080e-02 5.850000e-01 1.150000e+00
1.038880e-01 7.750204e-02 5.850000e-01 1.250000e+00
3.388436e-01 1.173193e-01 5.850000e-01 1.350000e+00
2.957000e-01 9.856685e-02 5.850000e-01 1.450000e+00
5.663879e-01 1.373695e-01 5.850000e-01 1.550000e+00
3.809347e-01 1.148564e-01 5.850000e-01 1.650000e+00
3.925116e-01 1.133088e-01 5.850000e-01 1.750000e+00
1.601641e-01 8.487406e-02 5.850000e-01 1.850000e+00
4.141491e-01 1.195548e-01 5.850000e-01 1.950000e+00
1.361869e-01 6.809366e-02 5.850000e-01 2.050000e+00
6.298104e-02 6.294780e-02 5.850000e-01 2.150000e+00
1.366136e-01 6.830700e-02 5.850000e-01 2.250000e+00
-3.517029e-02 9.161450e-02 5.850000e-01 2.350000e+00
1.587203e-01 9.525209e-02 5.850000e-01 2.450000e+00
8.829622e-05 8.321476e-02 5.850000e-01 2.550000e+00
2.050927e-01 1.364143e-01 5.850000e-01 2.650000e+00
2.585348e-01 1.293852e-01 5.850000e-01 2.750000e+00
1.012640e-01 8.917684e-02 5.850000e-01 2.850000e+00
1.649962e-01 7.378888e-02 5.850000e-01 2.950000e+00
1.629306e-01 7.286504e-02 5.850000e-01 3.050000e+00
2.851506e-01 9.505092e-02 5.850000e-01 3.150000e+00
9.038515e-02 7.994907e-02 5.850000e-01 3.250000e+00
9.006871e-02 7.913282e-02 5.850000e-01 3.350000e+00
2.679286e-02 2.679286e-02 5.850000e-01 3.450000e+00
1.560722e-01 8.225239e-02 5.850000e-01 3.550000e+00
2.242280e-01 1.089346e-01 5.850000e-01 3.650000e+00
5.203537e-01 1.339214e-01 5.850000e-01 3.750000e+00
1.652425e-01 1.443242e-01 5.850000e-01 3.850000e+00
6.135937e-01 1.375914e-01 5.850000e-01 3.950000e+00
1.621554e-01 7.696886e-02 5.850000e-01 4.050000e+00
-2.321959e-02 7.652136e-02 5.850000e-01 4.150000e+00
-6.961445e-02 6.103244e-02 5.850000e-01 4.250000e+00
1.366607e-01 7.198815e-02 5.850000e-01 4.350000e+00
-2.782140e-05 6.370448e-02 5.850000e-01 4.450000e+00
4.433303e-02 5.454817e-02 5.850000e-01 4.550000e+00
6.600778e-02 5.836637e-02 5.850000e-01 4.650000e+00
4.375956e-02 5.352303e-02 5.850000e-01 4.750000e+00
1.829260e-04 6.799921e-02 5.850000e-01 4.850000e+00
2.167488e-02 7.030071e-02 5.850000e-01 4.950000e+00
1.874689e-01 9.130537e-02 5.850000e-01 5.050000e+00
1.653645e-01 2.014135e-01 5.850000e-01 5.150000e+00
-6.129173e-02 1.571156e-01 5.850000e-01 5.250000e+00
-4.106645e-02 5.709201e-02 5.850000e-01 5.350000e+00
1.950500e-02 6.564674e-02 5.850000e-01 5.450000e+00
1.575940e-01 6.827001e-02 5.850000e-01 5.550000e+00
-3.925754e-02 9.190267e-02 5.850000e-01 5.650000e+00
5.687385e-02 9.559172e-02 5.850000e-01 5.750000e+00
5.592967e-02 9.239715e-02 5.850000e-01 5.850000e+00
-8.959666e-02 7.866438e-02 5.850000e-01 5.950000e+00
-5.298545e-02 9.084699e-02 5.850000e-01 6.050000e+00
1.364732e-01 9.258756e-02 5.850000e-01 6.150000e+00
2.245428e-01 1.035263e-01 5.850000e-01 6.250000e+00
1.327555e-01 1.233105e-01 5.850000e-01 6.350000e+00
-2.616719e-02 1.181047e-01 5.850000e-01 6.450000e+00
-5.743506e-02 1.115365e-01 5.850000e-01 6.550000e+00
5.255055e-02 1.387054e-01 5.850000e-01 6.650000e+00
-9.269796e-02 1.194203e-01 5.850000e-01 6.750000e+00
0.000000e+00 0.000000e+00 5.850000e-01 6.850000e+00
0.000000e+00 0.000000e+00 5.850000e-01 6.950000e+00
2.058011e+01 8.472714e-01 6.150000e-01 5.000000e-02
6.429339e+00 4.639982e-01 6.150000e-01 1.500000e-01
1.374973e+00 2.147352e-01 6.150000e-01 2.500000e-01
6.002936e-01 1.539282e-01 6.150000e-01 3.500000e-01
3.392526e-01 1.072813e-01 6.150000e-01 4.500000e-01
3.016483e-01 1.005497e-01 6.150000e-01 5.500000e-01
1.753292e-01 7.840991e-02 6.150000e-01 6.500000e-01
3.498236e-02 3.498236e-02 6.150000e-01 7.500000e-01
1.972099e-01 8.051070e-02 6.150000e-01 8.500000e-01
2.745780e-01 9.707814e-02 6.150000e-01 9.500000e-01
3.518357e-01 1.112606e-01 6.150000e-01 1.050000e+00
1.685356e-01 8.917459e-02 6.150000e-01 1.150000e+00
1.996251e-01 8.149665e-02 6.150000e-01 1.250000e+00
2.700830e-01 9.548905e-02 6.150000e-01 1.350000e+00
3.782982e-01 1.140614e-01 6.150000e-01 1.450000e+00
2.311062e-01 9.897727e-02 6.150000e-01 1.550000e+00
4.905834e-01 1.266684e-01 6.150000e-01 1.650000e+00
3.396415e-01 1.176542e-01 6.150000e-01 1.750000e+00
1.721382e-01 1.032100e-01 6.150000e-01 1.850000e+00
2.884956e-01 9.616530e-02 6.150000e-01 1.950000e+00
1.328991e-01 6.644962e-02 6.150000e-01 2.050000e+00
3.545708e-02 7.912453e-02 6.150000e-01 2.150000e+00
1.296605e-01 7.950112e-02 6.150000e-01 2.250000e+00
1.976364e-01 1.143452e-01 6.150000e-01 2.350000e+00
2.123684e-01 1.117631e-01 6.150000e-01 2.450000e+00
-3.279611e-02 3.279611e-02 6.150000e-01 2.550000e+00
1.005129e-01 1.110598e-01 6.150000e-01 2.650000e+00
1.034139e-01 1.035720e-01 6.150000e-01 2.750000e+00
1.930267e-01 1.284276e-01 6.150000e-01 2.850000e+00
1.686582e-01 1.118897e-01 6.150000e-01 2.950000e+00
2.330085e-01 9.979156e-02 6.150000e-01 3.050000e+00
9.571009e-02 5.525827e-02 6.150000e-01 3.150000e+00
9.660368e-02 5.577439e-02 6.150000e-01 3.250000e+00
6.037792e-02 4.269390e-02 6.150000e-01 3.350000e+00
1.182288e-01 7.263689e-02 6.150000e-01 3.450000e+00
1.091375e-01 6.687017e-02 6.150000e-01 3.550000e+00
1.038159e-01 8.201135e-02 6.150000e-01 3.650000e+00
1.249239e-01 1.295282e-01 6.150000e-01 3.750000e+00
3.788335e-01 1.252519e-01 6.150000e-01 3.850000e+00
3.312318e-01 1.297295e-01 6.150000e-01 3.950000e+00
3.501932e-01 1.214342e-01 6.150000e-01 4.050000e+00
2.070666e-01 9.490729e-02 6.150000e-01 4.150000e+00
9.211269e-02 9.745738e-02 6.150000e-01 4.250000e+00
6.857915e-02 8.241242e-02 6.150000e-01 4.350000e+00
1.360960e-01 6.421844e-02 6.150000e-01 4.450000e+00
4.443591e-02 6.328830e-02 6.150000e-01 4.550000e+00
4.366158e-02 5.405913e-02 6.150000e-01 4.650000e+00
-2.188710e-02 7.274994e-02 6.150000e-01 4.750000e+00
1.086098e-01 5.729264e-02 6.150000e-01 4.850000e+00
4.246223e-02 7.418459e-02 6.150000e-01 4.950000e+00
6.307490e-02 8.186846e-02 6.150000e-01 5.050000e+00
-6.301308e-02 8.609680e-02 6.150000e-01 5.150000e+00
1.855728e-01 2.198103e-01 6.150000e-01 5.250000e+00
-2.240104e-01 1.364905e-01 6.150000e-01 5.350000e+00
1.398925e-01 7.195479e-02 6.150000e-01 5.450000e+00
9.970986e-02 8.619887e-02 6.150000e-01 5.550000e+00
1.192833e-01 8.428596e-02 6.150000e-01 5.650000e+00
1.354058e-01 7.953230e-02 6.150000e-01 5.750000e+00
9.353997e-02 1.010121e-01 6.150000e-01 5.850000e+00
-1.692646e-02 9.129029e-02 6.150000e-01 5.950000e+00
6.794192e-02 1.063451e-01 6.150000e-01 6.050000e+00
-8.538092e-02 9.547072e-02 6.150000e-01 6.150000e+00
-1.771233e-01 1.114919e-01 6.150000e-01 6.250000e+00
1.548491e-01 1.118251e-01 6.150000e-01 6.350000e+00
-9.440800e-02 1.140808e-01 6.150000e-01 6.450000e+00
1.478777e-01 1.184954e-01 6.150000e-01 6.550000e+00
3.307414e-01 1.412580e-01 6.150000e-01 6.650000e+00
-1.364475e-02 1.167349e-01 6.150000e-01 6.750000e+00
0.000000e+00 0.000000e+00 6.150000e-01 6.850000e+00
0.000000e+00 0.000000e+00 6.150000e-01 6.950000e+00
2.269251e+01 8.786540e-01 6.450000e-01 5.000000e-02
6.924539e+00 4.971436e-01 6.450000e-01 1.500000e-01
1.426416e+00 2.201012e-01 6.450000e-01 2.500000e-01
5.788915e-01 1.483898e-01 6.450000e-01 3.500000e-01
3.495877e-01 1.105495e-01 6.450000e-01 4.500000e-01
2.107572e-01 8.604139e-02 6.450000e-01 5.500000e-01
1.319754e-01 6.598772e-02 6.450000e-01 6.500000e-01
1.045297e-01 6.035033e-02 6.450000e-01 7.500000e-01
1.765769e-01 7.896780e-02 6.450000e-01 8.500000e-01
6.702570e-01 1.498743e-01 6.450000e-01 9.500000e-01
4.992016e-01 1.288935e-01 6.450000e-01 1.050000e+00
2.064574e-01 9.733074e-02 6.450000e-01 1.150000e+00
3.782008e-01 1.140321e-01 6.450000e-01 1.250000e+00
5.286611e-01 1.321657e-01 6.450000e-01 1.350000e+00
3.671719e-01 1.107068e-01 6.450000e-01 1.450000e+00
5.788192e-01 1.403846e-01 6.450000e-01 1.550000e+00
3.400453e-01 1.075321e-01 6.450000e-01 1.650000e+00
4.288809e-01 1.189506e-01 6.450000e-01 1.750000e+00
3.286604e-01 1.039317e-01 6.450000e-01 1.850000e+00
3.542070e-02 3.542069e-02 6.450000e-01 1.950000e+00
1.345008e-01 6.725072e-02 6.450000e-01 2.050000e+00
9.811330e-02 5.664584e-02 6.450000e-01 2.150000e+00
3.556232e-02 6.130631e-02 6.450000e-01 2.250000e+00
1.027801e-01 7.658464e-02 6.450000e-01 2.350000e+00
9.856455e-02 8.688533e-02 6.450000e-01 2.450000e+00
2.819460e-01 1.218539e-01 6.450000e-01 2.550000e+00
2.659081e-01 1.152259e-01 6.450000e-01 2.650000e+00
3.245068e-02 1.101110e-01 6.450000e-01 2.750000e+00
3.460844e-02 1.247685e-01 6.450000e-01 2.850000e+00
3.260393e-02 1.405415e-01 6.450000e-01 2.950000e+00
2.027907e-01 1.350833e-01 6.450000e-01 3.050000e+00
6.744858e-02 1.158645e-01 6.450000e-01 3.150000e+00
1.269714e-01 8.984030e-02 6.450000e-01 3.250000e+00
6.530289e-02 6.560473e-02 6.450000e-01 3.350000e+00
2.989200e-02 5.234025e-02 6.450000e-01 3.450000e+00
1.770308e-01 9.362575e-02 6.450000e-01 3.550000e+00
1.955896e-01 8.395307e-02 6.450000e-01 3.650000e+00
1.034160e-01 7.273758e-02 6.450000e-01 3.750000e+00
3.497695e-01 1.118512e-01 6.450000e-01 3.850000e+00
7.130442e-01 1.540526e-01 6.450000e-01 3.950000e+00
2.354133e-01 1.103522e-01 6.450000e-01 4.050000e+00
6.970453e-02 1.113679e-01 6.450000e-01 4.150000e+00
1.149476e-01 8.858964e-02 6.450000e-01 4.250000e+00
4.586431e-02 6.482618e-02 6.450000e-01 4.350000e+00
-1.754890e-04 5.585961e-02 6.450000e-01 4.450000e+00
2.470595e-01 9.796827e-02 6.450000e-01 4.550000e+00
6.644628e-02 5.854887e-02 6.450000e-01 4.650000e+00
6.561067e-02 6.595596e-02 6.450000e-01 4.750000e+00
-4.404075e-02 5.356414e-02 6.450000e-01 4.850000e+00
2.375107e-01 8.365461e-02 6.450000e-01 4.950000e+00
4.238880e-02 5.198483e-02 6.450000e-01 5.050000e+00
1.054988e-01 6.972956e-02 6.450000e-01 5.150000e+00
1.037797e-01 6.261032e-02 6.450000e-01 5.250000e+00
3.921653e-01 2.286153e-01 6.450000e-01 5.350000e+00
-2.016118e-01 1.212786e-01 6.450000e-01 5.450000e+00
-1.990036e-02 7.130728e-02 6.450000e-01 5.550000e+00
-6.000368e-02 8.681620e-02 6.450000e-01 5.650000e+00
1.753041e-01 9.343031e-02 6.450000e-01 5.750000e+00
1.806195e-02 1.162024e-01 6.450000e-01 5.850000e+00
2.594853e-01 7.876757e-02 6.450000e-01 5.950000e+00
8.838907e-02 1.065323e-01 6.450000e-01 6.050000e+00
1.918024e-01 1.154776e-01 6.450000e-01 6.150000e+00
9.951432e-02 1.051882e-01 6.450000e-01 6.250000e+00
2.644526e-01 1.276545e-01 6.450000e-01 6.350000e+00
1.845455e-01 1.323789e-01 6.450000e-01 6.450000e+00
1.893444e-02 1.161202e-01 6.450000e-01 6.550000e+00
2.596742e-01 1.477883e-01 6.450000e-01 6.650000e+00
-2.926273e-02 1.105222e-01 6.450000e-01 6.750000e+00
0.000000e+00 0.000000e+00 6.450000e-01 6.850000e+00
0.000000e+00 0.000000e+00 6.450000e-01 6.950000e+00
2.244454e+01 8.817017e-01 6.750000e-01 5.000000e-02
6.871243e+00 4.870903e-01 6.750000e-01 1.500000e-01
1.532578e+00 2.310453e-01 6.750000e-01 2.500000e-01
5.567796e-01 1.391952e-01 6.750000e-01 3.500000e-01
1.690316e-01 8.943090e-02 6.750000e-01 4.500000e-01
2.778115e-01 9.822142e-02 6.750000e-01 5.500000e-01
3.547772e-01 1.121906e-01 6.750000e-01 6.500000e-01
3.334840e-01 1.054571e-01 6.750000e-01 7.500000e-01
4.036372e-01 1.165203e-01 6.750000e-01 8.500000e-01
4.570651e-01 1.267674e-01 6.750000e-01 9.500000e-01
4.430321e-01 1.319354e-01 6.750000e-01 1.050000e+00
2.651852e-01 1.238795e-01 6.750000e-01 1.150000e+00
7.431890e-01 1.584487e-01 6.750000e-01 1.250000e+00
5.135714e-01 1.326039e-01 6.750000e-01 1.350000e+00
5.343426e-01 1.335860e-01 6.750000e-01 1.450000e+00
2.366019e-01 1.014129e-01 6.750000e-01 1.550000e+00
2.345307e-01 8.864448e-02 6.750000e-01 1.650000e+00
3.118721e-01 1.150285e-01 6.750000e-01 1.750000e+00
2.081284e-01 1.097454e-01 6.750000e-01 1.850000e+00
1.995820e-01 8.147921e-02 6.750000e-01 1.950000e+00
1.043869e-01 6.026795e-02 6.750000e-01 2.050000e+00
1.415361e-01 8.673706e-02 6.750000e-01 2.150000e+00
1.003394e-01 5.793126e-02 6.750000e-01 2.250000e+00
1.382700e-01 6.913539e-02 6.750000e-01 2.350000e+00
-1.406919e-04 8.399950e-02 6.750000e-01 2.450000e+00
1.345064e-01 9.552799e-02 6.750000e-01 2.550000e+00
-4.986513e-04 1.093795e-01 6.750000e-01 2.650000e+00
6.656571e-02 1.334392e-01 6.750000e-01 2.750000e+00
5.349485e-04 8.192605e-02 6.750000e-01 2.850000e+00
3.483367e-02 1.247631e-01 6.750000e-01 2.950000e+00
1.984224e-04 6.519471e-02 6.750000e-01 3.050000e+00
2.331472e-01 1.104133e-01 6.750000e-01 3.150000e+00
6.778941e-02 1.174177e-01 6.750000e-01 3.250000e+00
1.273498e-01 7.796678e-02 6.750000e-01 3.350000e+00
9.825185e-02 7.302270e-02 6.750000e-01 3.450000e+00
3.064512e-02 5.287694e-02 6.750000e-01 3.550000e+00
1.188907e-01 5.944600e-02 6.750000e-01 3.650000e+00
2.823786e-02 6.362984e-02 6.750000e-01 3.750000e+00
1.795834e-01 7.684346e-02 6.750000e-01 3.850000e+00
2.507919e-01 1.123854e-01 6.750000e-01 3.950000e+00
2.160587e-01 1.149426e-01 6.750000e-01 4.050000e+00
4.228153e-01 1.197028e-01 6.750000e-01 4.150000e+00
3.007801e-01 1.246369e-01 6.750000e-01 4.250000e+00
1.141278e-01 1.046340e-01 6.750000e-01 4.350000e+00
-2.266836e-02 6.859958e-02 6.750000e-01 4.450000e+00
-9.122679e-02 8.481067e-02 6.750000e-01 4.550000e+00
-1.119880e-01 5.908832e-02 6.750000e-01 4.650000e+00
1.767817e-01 7.649884e-02 6.750000e-01 4.750000e+00
2.196724e-02 6.555087e-02 6.750000e-01 4.850000e+00
9.096898e-05 6.887194e-02 6.750000e-01 4.950000e+00
2.579942e-05 6.057048e-02 6.750000e-01 5.050000e+00
8.540840e-02 8.482690e-02 6.750000e-01 5.150000e+00
1.260585e-01 7.257939e-02 6.750000e-01 5.250000e+00
4.103236e-02 1.059539e-01 6.750000e-01 5.350000e+00
-1.869949e-01 2.601848e-01 6.750000e-01 5.450000e+00
-2.054109e-02 9.140034e-02 6.750000e-01 5.550000e+00
1.188490e-01 5.602605e-02 6.750000e-01 5.650000e+00
2.380741e-01 1.007883e-01 6.750000e-01 5.750000e+00
1.915295e-02 7.972212e-02 6.750000e-01 5.850000e+00
1.143105e-01 9.625531e-02 6.750000e-01 5.950000e+00
3.305622e-04 1.041438e-01 6.750000e-01 6.050000e+00
-1.432090e-01 1.187617e-01 6.750000e-01 6.150000e+00
5.353438e-02 1.283447e-01 6.750000e-01 6.250000e+00
3.394594e-02 1.280144e-01 6.750000e-01 6.350000e+00
-7.369294e-02 1.272711e-01 6.750000e-01 6.450000e+00
3.711885e-01 1.464884e-01 6.750000e-01 6.550000e+00
1.503066e-03 1.403916e-01 6.750000e-01 6.650000e+00
-5.515817e-02 9.393650e-02 6.750000e-01 6.750000e+00
0.000000e+00 0.000000e+00 6.750000e-01 6.850000e+00
0.000000e+00 0.000000e+00 6.750000e-01 6.950000e+00
2.211688e+01 8.790684e-01 7.050000e-01 5.000000e-02
6.911756e+00 4.863102e-01 7.050000e-01 1.500000e-01
1.254516e+00 2.090864e-01 7.050000e-01 2.500000e-01
5.297532e-01 1.367818e-01 7.050000e-01 3.500000e-01
1.399724e-01 6.998629e-02 7.050000e-01 4.500000e-01
1.335503e-01 6.677524e-02 7.050000e-01 5.500000e-01
3.765203e-01 1.234274e-01 7.050000e-01 6.500000e-01
3.545860e-01 1.121302e-01 7.050000e-01 7.500000e-01
4.048124e-01 1.168595e-01 7.050000e-01 8.500000e-01
4.995485e-01 1.372650e-01 7.050000e-01 9.500000e-01
6.156768e-01 1.451166e-01 7.050000e-01 1.050000e+00
4.468782e-01 1.239420e-01 7.050000e-01 1.150000e+00
5.961190e-01 1.405070e-01 7.050000e-01 1.250000e+00
4.140999e-01 1.195406e-01 7.050000e-01 1.350000e+00
6.140680e-01 1.447376e-01 7.050000e-01 1.450000e+00
3.433914e-01 1.371423e-01 7.050000e-01 1.550000e+00
1.404295e-01 7.021482e-02 7.050000e-01 1.650000e+00
3.426212e-01 1.083465e-01 7.050000e-01 1.750000e+00
2.054499e-01 8.387483e-02 7.050000e-01 1.850000e+00
1.081205e-01 6.242356e-02 7.050000e-01 1.950000e+00
1.379107e-01 6.895554e-02 7.050000e-01 2.050000e+00
2.042730e-01 9.621705e-02 7.050000e-01 2.150000e+00
1.741615e-01 9.218159e-02 7.050000e-01 2.250000e+00
1.403921e-01 9.898325e-02 7.050000e-01 2.350000e+00
1.021941e-01 7.615011e-02 7.050000e-01 2.450000e+00
4.074052e-01 1.176082e-01 7.050000e-01 2.550000e+00
3.069412e-01 1.131765e-01 7.050000e-01 2.650000e+00
-6.717993e-05 1.470079e-01 7.050000e-01 2.750000e+00
1.012320e-01 5.844640e-02 7.050000e-01 2.850000e+00
3.468845e-04 6.598874e-02 7.050000e-01 2.950000e+00
-6.993815e-02 8.570558e-02 7.050000e-01 3.050000e+00
2.962387e-01 1.186419e-01 7.050000e-01 3.150000e+00
9.790956e-02 1.174545e-01 7.050000e-01 3.250000e+00
1.034164e-01 1.142681e-01 7.050000e-01 3.350000e+00
-6.425607e-02 6.419047e-02 7.050000e-01 3.450000e+00
6.501562e-02 4.597300e-02 7.050000e-01 3.550000e+00
3.095469e-02 3.095469e-02 7.050000e-01 3.650000e+00
5.964702e-02 4.217684e-02 7.050000e-01 3.750000e+00
8.596310e-02 4.963099e-02 7.050000e-01 3.850000e+00
5.205226e-02 5.165009e-02 7.050000e-01 3.950000e+00
1.776227e-01 1.164078e-01 7.050000e-01 4.050000e+00
3.145139e-01 1.254466e-01 7.050000e-01 4.150000e+00
1.872307e-01 1.244065e-01 7.050000e-01 4.250000e+00
5.091889e-01 1.500867e-01 7.050000e-01 4.350000e+00
1.594914e-01 1.190233e-01 7.050000e-01 4.450000e+00
2.511502e-01 7.572534e-02 7.050000e-01 4.550000e+00
-2.243087e-02 8.135434e-02 7.050000e-01 4.650000e+00
1.334023e-01 9.452812e-02 7.050000e-01 4.750000e+00
1.323686e-01 7.642401e-02 7.050000e-01 4.850000e+00
-4.354665e-02 6.900320e-02 7.050000e-01 4.950000e+00
6.503575e-02 7.184733e-02 7.050000e-01 5.050000e+00
4.274763e-02 3.022777e-02 7.050000e-01 5.150000e+00
-2.062917e-02 7.038484e-02 7.050000e-01 5.250000e+00
-8.385747e-02 6.602087e-02 7.050000e-01 5.350000e+00
-6.188189e-02 1.117189e-01 7.050000e-01 5.450000e+00
3.863115e-01 2.477625e-01 7.050000e-01 5.550000e+00
-1.991082e-02 8.202700e-02 7.050000e-01 5.650000e+00
-2.006031e-02 8.692748e-02 7.050000e-01 5.750000e+00
1.173348e-01 9.551778e-02 7.050000e-01 5.850000e+00
4.811026e-04 1.019380e-01 7.050000e-01 5.950000e+00
-7.447289e-02 1.162220e-01 7.050000e-01 6.050000e+00
-2.422290e-04 1.027857e-01 7.050000e-01 6.150000e+00
-8.678281e-02 1.137452e-01 7.050000e-01 6.250000e+00
-1.631260e-01 1.297543e-01 7.050000e-01 6.350000e+00
-1.939312e-01 1.294705e-01 7.050000e-01 6.450000e+00
-6.611269e-02 1.191254e-01 7.050000e-01 6.550000e+00
2.496484e-01 1.349065e-01 7.050000e-01 6.650000e+00
-2.651261e-02 1.108853e-01 7.050000e-01 6.750000e+00
0.000000e+00 0.000000e+00 7.050000e-01 6.850000e+00
0.000000e+00 0.000000e+00 7.050000e-01 6.950000e+00
5.924441e+01 1.444563e+00 7.350000e-01 5.000000e-02
5.394441e+00 4.361153e-01 7.350000e-01 1.500000e-01
1.800859e+00 2.497347e-01 7.350000e-01 2.500000e-01
7.434532e-01 1.585050e-01 7.350000e-01 3.500000e-01
2.077135e-01 8.479894e-02 7.350000e-01 4.500000e-01
0.000000e+00 0.000000e+00 7.350000e-01 5.500000e-01
2.686336e-01 9.497653e-02 7.350000e-01 6.500000e-01
3.703867e-01 1.116760e-01 7.350000e-01 7.500000e-01
2.422796e-01 9.157330e-02 7.350000e-01 8.500000e-01
7.163245e-01 1.563152e-01 7.350000e-01 9.500000e-01
7.020046e-01 1.531903e-01 7.350000e-01 1.050000e+00
7.981857e-01 1.734821e-01 7.350000e-01 1.150000e+00
4.520044e-01 1.347237e-01 7.350000e-01 1.250000e+00
3.407803e-01 1.077645e-01 7.350000e-01 1.350000e+00
7.039685e-02 7.028522e-02 7.350000e-01 1.450000e+00
1.412102e-01 7.060537e-02 7.350000e-01 1.550000e+00
4.458818e-01 1.413987e-01 7.350000e-01 1.650000e+00
1.444127e-01 8.858791e-02 7.350000e-01 1.750000e+00
2.826520e-01 9.993279e-02 7.350000e-01 1.850000e+00
3.089039e-01 1.137850e-01 7.350000e-01 1.950000e+00
2.085513e-01 8.514095e-02 7.350000e-01 2.050000e+00
3.605430e-02 6.247625e-02 7.350000e-01 2.150000e+00
1.721079e-01 7.696910e-02 7.350000e-01 2.250000e+00
1.352010e-01 6.760058e-02 7.350000e-01 2.350000e+00
1.407147e-01 8.596096e-02 7.350000e-01 2.450000e+00
1.051627e-01 6.071619e-02 7.350000e-01 2.550000e+00
6.814930e-02 6.807040e-02 7.350000e-01 2.650000e+00
1.004156e-01 7.497729e-02 7.350000e-01 2.750000e+00
9.894010e-05 1.226045e-01 7.350000e-01 2.850000e+00
1.366776e-01 1.179450e-01 7.350000e-01 2.950000e+00
1.612128e-01 1.249286e-01 7.350000e-01 3.050000e+00
-7.062535e-02 9.997767e-02 7.350000e-01 3.150000e+00
3.399679e-02 1.008909e-01 7.350000e-01 3.250000e+00
1.921025e-01 1.358463e-01 7.350000e-01 3.350000e+00
-6.925525e-02 9.827497e-02 7.350000e-01 3.450000e+00
9.864787e-02 7.327117e-02 7.350000e-01 3.550000e+00
6.470742e-02 4.575514e-02 7.350000e-01 3.650000e+00
1.253763e-01 8.897079e-02 7.350000e-01 3.750000e+00
6.004291e-02 6.002427e-02 7.350000e-01 3.850000e+00
5.824031e-02 5.833849e-02 7.350000e-01 3.950000e+00
1.563845e-01 8.233807e-02 7.350000e-01 4.050000e+00
2.557305e-01 8.868023e-02 7.350000e-01 4.150000e+00
5.101098e-01 1.437767e-01 7.350000e-01 4.250000e+00
2.359724e-01 1.248449e-01 7.350000e-01 4.350000e+00
2.782689e-01 1.273988e-01 7.350000e-01 4.450000e+00
1.158771e-01 1.052169e-01 7.350000e-01 4.550000e+00
1.825358e-01 9.116513e-02 7.350000e-01 4.650000e+00
2.702980e-01 1.102535e-01 7.350000e-01 4.750000e+00
4.495755e-02 8.303031e-02 7.350000e-01 4.850000e+00
8.765235e-02 7.602743e-02 7.350000e-01 4.950000e+00
1.742220e-01 7.530402e-02 7.350000e-01 5.050000e+00
-4.316723e-02 5.296136e-02 7.350000e-01 5.150000e+00
4.322463e-02 7.409437e-02 7.350000e-01 5.250000e+00
1.263811e-01 8.453991e-02 7.350000e-01 5.350000e+00
8.383950e-02 7.812469e-02 7.350000e-01 5.450000e+00
2.684701e-01 1.473962e-01 7.350000e-01 5.550000e+00
-9.763774e-02 2.695839e-01 7.350000e-01 5.650000e+00
5.916957e-02 5.980867e-02 7.350000e-01 5.750000e+00
-4.043844e-02 8.824633e-02 7.350000e-01 5.850000e+00
-7.796013e-02 9.976998e-02 7.350000e-01 5.950000e+00
2.147313e-01 1.114810e-01 7.350000e-01 6.050000e+00
1.109505e-01 1.107097e-01 7.350000e-01 6.150000e+00
8.774017e-02 1.256291e-01 7.350000e-01 6.250000e+00
8.565504e-02 1.184581e-01 7.350000e-01 6.350000e+00
-1.573296e-01 1.367535e-01 7.350000e-01 6.450000e+00
-9.708553e-02 1.421125e-01 7.350000e-01 6.550000e+00
